date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2023-09-30,2023,0,,BAL,BOS,1524.45113098039,1515.2283244981,0.5476662676219618,0.4523337323780382,,,1507.86281297269,1519.95558937909,,,,,,,0.514645725434106,0.485354274565894,,,,
2023-09-30,2023,0,,PIT,FLA,1478.3896616987,1473.34985689051,0.5416945886447406,0.4583054113552594,,,1473.3833733539,1484.7052790712,,,,,,,0.5188060657367028,0.48119393426329715,,,,
2023-09-30,2023,0,,TOR,TBD,1528.70815930781,1566.78866132929,0.47974761522965925,0.5202523847703407,,,1537.12579422248,1563.89741822003,,,,,,,0.5002754062386566,0.49972459376134337,,,,
2023-09-30,2023,0,,DET,CLE,1469.94745458315,1501.51221839995,0.48911514975681303,0.510884850243187,,,1453.79516732821,1512.55530148703,,,,,,,0.4531277199974636,0.5468722800025364,,,,
2023-09-29,2023,0,,SFG,LAD,1508.10761305707,1572.78303383899,0.4417293432337362,0.5582706567662639,,,1503.1323863893,1565.47320511142,,,,,,,0.45239988617588234,0.5476001138241177,,,,
2023-09-29,2023,0,,SEA,TEX,1527.42742209796,1516.65312779482,0.5498777898365504,0.45012221016344955,,,1517.96925626438,1522.7286854513,,,,,,,0.531794128074203,0.468205871925797,,,,
2023-09-29,2023,0,,ARI,HOU,1509.285351531,1571.78801468398,0.44481593363821076,0.5551840663617893,,,1497.0283320267,1561.25639241563,,,,,,,0.4438702168266917,0.5561297831733083,,,,
2023-09-29,2023,0,,ANA,OAK,1500.4043385039,1411.21358956182,0.6573660470766877,0.34263395292331233,,,1514.58594635796,1400.19772640623,,,,,,,0.6944150449107567,0.3055849550892433,,,,
2023-09-29,2023,0,,STL,CIN,1516.49003264752,1454.67214369764,0.6210500366643077,0.3789499633356923,,,1515.73291013587,1449.11646665464,,,,,,,0.6258358041543592,0.37416419584564076,,,,
2023-09-29,2023,0,,MIL,CHC,1508.5654716066,1492.91810830376,0.556810758249885,0.443189241750115,,,1521.67024346057,1489.96621742711,,,,,,,0.5803599422347716,0.4196400577652284,,,,
2023-09-29,2023,0,,KCR,NYY,1441.18782809923,1549.14630159051,0.3814722794510663,0.6185277205489337,,,1434.23950539886,1561.50330233071,,,,,,,0.3565842766202845,0.6434157233797155,,,,
2023-09-29,2023,0,,COL,MIN,1467.29562278404,1510.27863463404,0.4727084020032401,0.5272915979967598,,,1447.12332446945,1526.71342010761,,,,,,,0.4247068623131138,0.5752931376868862,,,,
2023-09-29,2023,0,,CHW,SDP,1477.49521046455,1511.22797190944,0.48599709303457156,0.5140029069654284,,,1480.83331248173,1532.69730972074,,,,,,,0.4644868558154922,0.5355131441845078,,,,
2023-09-29,2023,0,,ATL,WSN,1561.22938251045,1461.30011347048,0.6711507238118398,0.3288492761881602,,,1564.05388447092,1442.10308624744,,,,,,,0.7001604572474742,0.2998395427525258,,,,
2023-09-29,2023,0,,NYM,PHI,1511.83421930028,1510.31606938541,0.5366576770435585,0.4633423229564415,,,1532.44133693597,1516.15301370082,,,,,,,0.5629589805990562,0.43704101940094375,,,,
2023-09-29,2023,0,,TOR,TBD,1528.70815930781,1566.78866132929,0.47974761522965925,0.5202523847703407,,,1537.12579422248,1563.89741822003,,,,,,,0.5003301154776947,0.4996698845223053,,,,
2023-09-29,2023,0,,BAL,BOS,1524.45113098039,1515.2283244981,0.5476662676219618,0.4523337323780382,,,1507.86281297269,1519.95558937909,,,,,,,0.514645725434106,0.485354274565894,,,,
2023-09-29,2023,0,,DET,CLE,1469.94745458315,1501.51221839995,0.48911514975681303,0.510884850243187,,,1453.79516732821,1512.55530148703,,,,,,,0.4518361740690309,0.5481638259309691,,,,
2023-09-29,2023,0,,PIT,FLA,1478.3896616987,1473.34985689051,0.5416945886447406,0.4583054113552594,,,1473.3833733539,1484.7052790712,,,,,,,0.519029269644994,0.48097073035500604,,,,
2023-09-28,2023,0,,SEA,TEX,1527.42742209796,1516.65312779482,0.5498777898365504,0.45012221016344955,,,1517.96925626438,1522.7286854513,,,,,,,0.5362034254905068,0.4637965745094932,,,,
2023-09-28,2023,0,,COL,LAD,1467.29562278404,1572.78303383899,0.3848341971314762,0.6151658028685238,,,1447.12332446945,1565.47320511142,,,,,,,0.36600525032570685,0.6339947496742931,,,,
2023-09-28,2023,0,,MIL,STL,1508.5654716066,1516.49003264752,0.5231179216865743,0.47688207831342566,,,1521.67024346057,1515.73291013587,,,,,,,0.5377977430449528,0.46220225695504724,,,,
2023-09-28,2023,0,,ATL,CHC,1561.22938251045,1492.91810830376,0.6298064119431375,0.37019358805686253,,,1564.05388447092,1489.96621742711,,,,,,,0.6390290847196831,0.3609709152803169,,,,
2023-09-28,2023,0,,NYM,FLA,1511.83421930028,1473.34985689051,0.588965124301248,0.41103487569875197,,,1532.44133693597,1484.7052790712,,,,,,,0.6059356104945385,0.3940643895054615,,,,
2023-09-28,2023,0,,TOR,NYY,1528.70815930781,1549.14630159051,0.5051257457305596,0.49487425426944043,,,1537.12579422248,1561.50330233071,,,,,,,0.4989091800461254,0.5010908199538746,,,,
2023-09-28,2023,0,,BAL,BOS,1524.45113098039,1515.2283244981,0.5476662676219618,0.4523337323780382,,,1507.86281297269,1519.95558937909,,,,,,,0.5178101341013981,0.4821898658986019,,,,
2023-09-28,2023,0,,PHI,PIT,1510.31606938541,1478.3896616987,0.5797965534647879,0.42020344653521213,,,1516.15301370082,1473.3833733539,,,,,,,0.5953571697317399,0.4046428302682601,,,,
2023-09-28,2023,0,,MIN,OAK,1510.27863463404,1411.21358956182,0.6700517989483199,0.3299482010516801,,,1526.71342010761,1400.19772640623,,,,,,,0.7003999023489387,0.2996000976510613,,,,
2023-09-28,2023,0,,DET,KCR,1469.94745458315,1441.18782809923,0.5753489182845631,0.42465108171543686,,,1453.79516732821,1434.23950539886,,,,,,,0.5612905211644029,0.4387094788355971,,,,
2023-09-27,2023,0,,SFG,SDP,1508.10761305707,1511.22797190944,0.5300120973474929,0.4699879026525071,,,1503.1323863893,1532.69730972074,,,,,,,0.4931652887608901,0.5068347112391098,,,,
2023-09-27,2023,0,,SEA,HOU,1527.42742209796,1571.78801468398,0.4707322485070364,0.5292677514929636,,,1517.96925626438,1561.25639241563,,,,,,,0.4747584422037693,0.5252415577962307,,,,
2023-09-27,2023,0,,ANA,TEX,1500.4043385039,1516.65312779482,0.5111530385695646,0.4888469614304354,,,1514.58594635796,1522.7286854513,,,,,,,0.5290819915310957,0.4709180084689043,,,,
2023-09-27,2023,0,,COL,LAD,1467.29562278404,1572.78303383899,0.3848341971314762,0.6151658028685238,,,1447.12332446945,1565.47320511142,,,,,,,0.36600525032570685,0.6339947496742931,,,,
2023-09-27,2023,0,,MIN,OAK,1510.27863463404,1411.21358956182,0.6700517989483199,0.3299482010516801,,,1526.71342010761,1400.19772640623,,,,,,,0.7003999023489387,0.2996000976510613,,,,
2023-09-27,2023,0,,MIL,STL,1508.5654716066,1516.49003264752,0.5231179216865743,0.47688207831342566,,,1521.67024346057,1515.73291013587,,,,,,,0.5377977430449528,0.46220225695504724,,,,
2023-09-27,2023,0,,ATL,CHC,1561.22938251045,1492.91810830376,0.6298064119431375,0.37019358805686253,,,1564.05388447092,1489.96621742711,,,,,,,0.6390290847196831,0.3609709152803169,,,,
2023-09-27,2023,0,,NYM,FLA,1511.83421930028,1473.34985689051,0.588965124301248,0.41103487569875197,,,1532.44133693597,1484.7052790712,,,,,,,0.6059356104945385,0.3940643895054615,,,,
2023-09-27,2023,0,,TOR,NYY,1528.70815930781,1549.14630159051,0.5051257457305596,0.49487425426944043,,,1537.12579422248,1561.50330233071,,,,,,,0.4989091800461254,0.5010908199538746,,,,
2023-09-27,2023,0,,PHI,PIT,1510.31606938541,1478.3896616987,0.5797965534647879,0.42020344653521213,,,1516.15301370082,1473.3833733539,,,,,,,0.5953571697317399,0.4046428302682601,,,,
2023-09-27,2023,0,,DET,KCR,1469.94745458315,1441.18782809923,0.5753489182845631,0.42465108171543686,,,1453.79516732821,1434.23950539886,,,,,,,0.5612905211644029,0.4387094788355971,,,,
2023-09-27,2023,0,,BAL,WSN,1524.45113098039,1461.30011347048,0.6228544283230605,0.3771455716769395,,,1507.86281297269,1442.10308624744,,,,,,,0.625787684900144,0.374212315099856,,,,
2023-09-27,2023,0,,CLE,CIN,1501.51221839995,1454.67214369764,0.6005574243034391,0.39944257569656094,,,1512.55530148703,1449.11646665464,,,,,,,0.6184706987627349,0.38152930123726514,,,,
2023-09-27,2023,0,,BOS,TBD,1515.2283244981,1566.78866132929,0.46042046976285683,0.5395795302371431,,,1519.95558937909,1563.89741822003,,,,,,,0.47853979220913384,0.5214602077908661,,,,
2023-09-27,2023,0,,CHW,ARI,1477.49521046455,1509.285351531,0.48879096415879153,0.5112090358412085,,,1480.83331248173,1497.0283320267,,,,,,,0.511335994643554,0.48866400535644605,,,,
2023-09-26,2023,0,,SFG,SDP,1508.10761305707,1511.22797190944,0.5300120973474929,0.4699879026525071,,,1503.1323863893,1532.69730972074,,,,,,,0.4931652887608901,0.5068347112391098,,,,
2023-09-26,2023,0,,SEA,HOU,1527.42742209796,1571.78801468398,0.4707322485070364,0.5292677514929636,,,1517.96925626438,1561.25639241563,,,,,,,0.4747584422037693,0.5252415577962307,,,,
2023-09-26,2023,0,,ANA,TEX,1500.4043385039,1516.65312779482,0.5111530385695646,0.4888469614304354,,,1514.58594635796,1522.7286854513,,,,,,,0.5290819915310957,0.4709180084689043,,,,
2023-09-26,2023,0,,COL,LAD,1467.29562278404,1572.78303383899,0.3848341971314762,0.6151658028685238,,,1447.12332446945,1565.47320511142,,,,,,,0.36600525032570685,0.6339947496742931,,,,
2023-09-26,2023,0,,MIN,OAK,1510.27863463404,1411.21358956182,0.6700517989483199,0.3299482010516801,,,1526.71342010761,1400.19772640623,,,,,,,0.7047375598397093,0.2952624401602907,,,,
2023-09-26,2023,0,,MIL,STL,1508.5654716066,1516.49003264752,0.5231179216865743,0.47688207831342566,,,1521.67024346057,1515.73291013587,,,,,,,0.5383289724564173,0.4616710275435827,,,,
2023-09-26,2023,0,,CHW,ARI,1477.49521046455,1509.285351531,0.48879096415879153,0.5112090358412085,,,1480.83331248173,1497.0283320267,,,,,,,0.511335994643554,0.48866400535644605,,,,
2023-09-26,2023,0,,ATL,CHC,1561.22938251045,1492.91810830376,0.6298064119431375,0.37019358805686253,,,1564.05388447092,1489.96621742711,,,,,,,0.6391310864178983,0.3608689135821017,,,,
2023-09-26,2023,0,,NYM,FLA,1511.83421930028,1473.34985689051,0.588965124301248,0.41103487569875197,,,1532.44133693597,1484.7052790712,,,,,,,0.608408168450549,0.391591831549451,,,,
2023-09-26,2023,0,,BOS,TBD,1515.2283244981,1566.78866132929,0.46042046976285683,0.5395795302371431,,,1519.95558937909,1563.89741822003,,,,,,,0.48326968866199244,0.5167303113380075,,,,
2023-09-26,2023,0,,TOR,NYY,1528.70815930781,1549.14630159051,0.5051257457305596,0.49487425426944043,,,1537.12579422248,1561.50330233071,,,,,,,0.4974082067013071,0.502591793298693,,,,
2023-09-26,2023,0,,PHI,PIT,1510.31606938541,1478.3896616987,0.5797965534647879,0.42020344653521213,,,1516.15301370082,1473.3833733539,,,,,,,0.5987691553224754,0.40123084467752457,,,,
2023-09-26,2023,0,,DET,KCR,1469.94745458315,1441.18782809923,0.5753489182845631,0.42465108171543686,,,1453.79516732821,1434.23950539886,,,,,,,0.5602230424856873,0.43977695751431267,,,,
2023-09-26,2023,0,,BAL,WSN,1524.45113098039,1461.30011347048,0.6228544283230605,0.3771455716769395,,,1507.86281297269,1442.10308624744,,,,,,,0.6243313533172039,0.3756686466827961,,,,
2023-09-26,2023,0,,CLE,CIN,1501.51221839995,1454.67214369764,0.6005574243034391,0.39944257569656094,,,1512.55530148703,1449.11646665464,,,,,,,0.6210208859082847,0.37897911409171525,,,,
2023-09-26,2023,0,,COL,LAD,1467.29562278404,1572.78303383899,0.3848341971314762,0.6151658028685238,,,1447.12332446945,1565.47320511142,,,,,,,0.36587086227277504,0.6341291377272249,,,,
2023-09-25,2023,0,,SFG,SDP,1508.10761305707,1511.22797190944,0.5300120973474929,0.4699879026525071,,,1503.1323863893,1532.69730972074,,,,,,,0.4934751390944873,0.5065248609055126,,,,
2023-09-25,2023,0,,SEA,HOU,1527.42742209796,1571.78801468398,0.4707322485070364,0.5292677514929636,,,1517.96925626438,1561.25639241563,,,,,,,0.4749807006715656,0.5250192993284344,,,,
2023-09-25,2023,0,,ANA,TEX,1500.4043385039,1516.65312779482,0.5111530385695646,0.4888469614304354,,,1514.58594635796,1522.7286854513,,,,,,,0.5287032304694415,0.47129676953055855,,,,
2023-09-25,2023,0,,CHW,ARI,1477.49521046455,1509.285351531,0.48879096415879153,0.5112090358412085,,,1480.83331248173,1497.0283320267,,,,,,,0.5111012269581735,0.4888987730418265,,,,
2023-09-24,2023,0,,SDP,STL,1511.22797190944,1516.49003264752,0.5269399474826412,0.47306005251735883,,,1532.69730972074,1515.73291013587,,,,,,,0.5569414440238172,0.4430585559761828,,,,
2023-09-24,2023,0,,LAD,SFG,1572.78303383899,1508.10761305707,0.6249135424018625,0.3750864575981375,,,1565.47320511142,1503.1323863893,,,,,,,0.6220031001374554,0.3779968998625446,,,,
2023-09-24,2023,0,,OAK,DET,1411.21358956182,1469.94745458315,0.45017981426195275,0.5498201857380473,,,1400.19772640623,1453.79516732821,,,,,,,0.4628199369209561,0.537180063079044,,,,
2023-09-24,2023,0,,TEX,SEA,1516.65312779482,1527.42742209796,0.5190241322818518,0.48097586771814815,,,1522.7286854513,1517.96925626438,,,,,,,0.5371717573722544,0.4628282426277456,,,,
2023-09-24,2023,0,,CHC,COL,1492.91810830376,1467.29562278404,0.5709308461643569,0.42906915383564315,,,1489.96621742711,1447.12332446945,,,,,,,0.5947255721180987,0.40527442788190127,,,,
2023-09-24,2023,0,,MIN,ANA,1510.27863463404,1500.4043385039,0.5485951485537655,0.45140485144623455,,,1526.71342010761,1514.58594635796,,,,,,,0.5498983991223337,0.45010160087766626,,,,
2023-09-24,2023,0,,HOU,KCR,1571.78801468398,1441.18782809923,0.7088798980691537,0.29112010193084625,,,1561.25639241563,1434.23950539886,,,,,,,0.7023031980774443,0.29769680192255565,,,,
2023-09-24,2023,0,,FLA,MIL,1473.34985689051,1508.5654716066,0.4838650371725078,0.5161349628274923,,,1484.7052790712,1521.67024346057,,,,,,,0.4829466186115859,0.5170533813884142,,,,
2023-09-24,2023,0,,CLE,BAL,1501.51221839995,1524.45113098039,0.501527022799012,0.49847297720098804,,,1512.55530148703,1507.86281297269,,,,,,,0.5378789484730021,0.4621210515269979,,,,
2023-09-24,2023,0,,CIN,PIT,1454.67214369764,1478.3896616987,0.5004065241852967,0.49959347581470326,,,1449.11646665464,1473.3833733539,,,,,,,0.5016121522637051,0.49838784773629485,,,,
2023-09-24,2023,0,,WSN,ATL,1461.30011347048,1561.22938251045,0.3924360108066693,0.6075639891933307,,,1442.10308624744,1564.05388447092,,,,,,,0.3612055692073197,0.6387944307926803,,,,
2023-09-24,2023,0,,NYY,ARI,1549.14630159051,1509.285351531,0.5908821126964457,0.40911788730355425,,,1561.50330233071,1497.0283320267,,,,,,,0.62475644591367,0.37524355408633003,,,,
2023-09-24,2023,0,,BOS,CHW,1515.2283244981,1477.49521046455,0.5879178174673935,0.41208218253260653,,,1519.95558937909,1480.83331248173,,,,,,,0.5922021190570017,0.4077978809429983,,,,
2023-09-24,2023,0,,TBD,TOR,1566.78866132929,1528.70815930781,0.5884022066789066,0.41159779332109336,,,1563.89741822003,1537.12579422248,,,,,,,0.5683711556714904,0.43162884432850956,,,,
2023-09-24,2023,0,,PHI,NYM,1510.31606938541,1511.83421930028,0.532308901866458,0.46769109813354204,,,1516.15301370082,1532.44133693597,,,,,,,0.5077886431571643,0.4922113568428357,,,,
2023-09-23,2023,0,,LAD,SFG,1572.78303383899,1508.10761305707,0.6249135424018625,0.3750864575981375,,,1565.47320511142,1503.1323863893,,,,,,,0.6220031001374554,0.3779968998625446,,,,
2023-09-23,2023,0,,SDP,STL,1511.22797190944,1516.49003264752,0.5269399474826412,0.47306005251735883,,,1532.69730972074,1515.73291013587,,,,,,,0.5569414440238172,0.4430585559761828,,,,
2023-09-23,2023,0,,HOU,KCR,1571.78801468398,1441.18782809923,0.7088798980691537,0.29112010193084625,,,1561.25639241563,1434.23950539886,,,,,,,0.7023031980774443,0.29769680192255565,,,,
2023-09-23,2023,0,,TEX,SEA,1516.65312779482,1527.42742209796,0.5190241322818518,0.48097586771814815,,,1522.7286854513,1517.96925626438,,,,,,,0.5371717573722544,0.4628282426277456,,,,
2023-09-23,2023,0,,CIN,PIT,1454.67214369764,1478.3896616987,0.5004065241852967,0.49959347581470326,,,1449.11646665464,1473.3833733539,,,,,,,0.5016121522637051,0.49838784773629485,,,,
2023-09-23,2023,0,,CLE,BAL,1501.51221839995,1524.45113098039,0.501527022799012,0.49847297720098804,,,1512.55530148703,1507.86281297269,,,,,,,0.5378789484730021,0.4621210515269979,,,,
2023-09-23,2023,0,,TBD,TOR,1566.78866132929,1528.70815930781,0.5884022066789066,0.41159779332109336,,,1563.89741822003,1537.12579422248,,,,,,,0.5683711556714904,0.43162884432850956,,,,
2023-09-23,2023,0,,FLA,MIL,1473.34985689051,1508.5654716066,0.4838650371725078,0.5161349628274923,,,1484.7052790712,1521.67024346057,,,,,,,0.4829466186115859,0.5170533813884142,,,,
2023-09-23,2023,0,,BOS,CHW,1515.2283244981,1477.49521046455,0.5879178174673935,0.41208218253260653,,,1519.95558937909,1480.83331248173,,,,,,,0.5922021190570017,0.4077978809429983,,,,
2023-09-23,2023,0,,OAK,DET,1411.21358956182,1469.94745458315,0.45017981426195275,0.5498201857380473,,,1400.19772640623,1453.79516732821,,,,,,,0.4628199369209561,0.537180063079044,,,,
2023-09-23,2023,0,,PHI,NYM,1510.31606938541,1511.83421930028,0.532308901866458,0.46769109813354204,,,1516.15301370082,1532.44133693597,,,,,,,0.5077886431571643,0.4922113568428357,,,,
2023-09-23,2023,0,,CHC,COL,1492.91810830376,1467.29562278404,0.5709308461643569,0.42906915383564315,,,1489.96621742711,1447.12332446945,,,,,,,0.5947255721180987,0.40527442788190127,,,,
2023-09-23,2023,0,,MIN,ANA,1510.27863463404,1500.4043385039,0.5485951485537655,0.45140485144623455,,,1526.71342010761,1514.58594635796,,,,,,,0.5498983991223337,0.45010160087766626,,,,
2023-09-23,2023,0,,WSN,ATL,1461.30011347048,1561.22938251045,0.3924360108066693,0.6075639891933307,,,1442.10308624744,1564.05388447092,,,,,,,0.3612055692073197,0.6387944307926803,,,,
2023-09-23,2023,0,,NYY,ARI,1549.14630159051,1509.285351531,0.5908821126964457,0.40911788730355425,,,1561.50330233071,1497.0283320267,,,,,,,0.62475644591367,0.37524355408633003,,,,
2023-09-22,2023,0,,LAD,SFG,1572.78303383899,1508.10761305707,0.6249135424018625,0.3750864575981375,,,1565.47320511142,1503.1323863893,,,,,,,0.6220031001374554,0.3779968998625446,,,,
2023-09-22,2023,0,,SDP,STL,1511.22797190944,1516.49003264752,0.5269399474826412,0.47306005251735883,,,1532.69730972074,1515.73291013587,,,,,,,0.5653039243830009,0.4346960756169991,,,,
2023-09-22,2023,0,,OAK,DET,1411.21358956182,1469.94745458315,0.45017981426195275,0.5498201857380473,,,1400.19772640623,1453.79516732821,,,,,,,0.4628199369209561,0.537180063079044,,,,
2023-09-22,2023,0,,MIN,ANA,1510.27863463404,1500.4043385039,0.5485951485537655,0.45140485144623455,,,1526.71342010761,1514.58594635796,,,,,,,0.5542837092764696,0.44571629072353036,,,,
2023-09-22,2023,0,,HOU,KCR,1571.78801468398,1441.18782809923,0.7088798980691537,0.29112010193084625,,,1561.25639241563,1434.23950539886,,,,,,,0.7055133592374756,0.2944866407625244,,,,
2023-09-22,2023,0,,TEX,SEA,1516.65312779482,1527.42742209796,0.5190241322818518,0.48097586771814815,,,1522.7286854513,1517.96925626438,,,,,,,0.5421974470126645,0.4578025529873355,,,,
2023-09-22,2023,0,,CLE,BAL,1501.51221839995,1524.45113098039,0.501527022799012,0.49847297720098804,,,1512.55530148703,1507.86281297269,,,,,,,0.5378789484730021,0.4621210515269979,,,,
2023-09-22,2023,0,,BOS,CHW,1515.2283244981,1477.49521046455,0.5879178174673935,0.41208218253260653,,,1519.95558937909,1480.83331248173,,,,,,,0.5903524237498868,0.40964757625011317,,,,
2023-09-22,2023,0,,WSN,ATL,1461.30011347048,1561.22938251045,0.3924360108066693,0.6075639891933307,,,1442.10308624744,1564.05388447092,,,,,,,0.3612055692073197,0.6387944307926803,,,,
2023-09-22,2023,0,,PHI,NYM,1510.31606938541,1511.83421930028,0.532308901866458,0.46769109813354204,,,1516.15301370082,1532.44133693597,,,,,,,0.5077886431571643,0.4922113568428357,,,,
2023-09-22,2023,0,,NYY,ARI,1549.14630159051,1509.285351531,0.5908821126964457,0.40911788730355425,,,1561.50330233071,1497.0283320267,,,,,,,0.6270475655507968,0.37295243444920323,,,,
2023-09-22,2023,0,,TBD,TOR,1566.78866132929,1528.70815930781,0.5884022066789066,0.41159779332109336,,,1563.89741822003,1537.12579422248,,,,,,,0.5727839269048663,0.42721607309513365,,,,
2023-09-22,2023,0,,FLA,MIL,1473.34985689051,1508.5654716066,0.4838650371725078,0.5161349628274923,,,1484.7052790712,1521.67024346057,,,,,,,0.4907983321347627,0.5092016678652374,,,,
2023-09-22,2023,0,,CIN,PIT,1454.67214369764,1478.3896616987,0.5004065241852967,0.49959347581470326,,,1449.11646665464,1473.3833733539,,,,,,,0.5077579075819387,0.49224209241806127,,,,
2023-09-22,2023,0,,CHC,COL,1492.91810830376,1467.29562278404,0.5709308461643569,0.42906915383564315,,,1489.96621742711,1447.12332446945,,,,,,,0.5967001922885495,0.40329980771145046,,,,
2023-09-21,2023,0,,LAD,SFG,1572.78303383899,1508.10761305707,0.6249135424018625,0.3750864575981375,,,1565.47320511142,1503.1323863893,,,,,,,0.6249776130580603,0.3750223869419397,,,,
